id,unid,content_id,state,agent_state,created_at,updated_at,recognized_at,published_at,title,head,body,mobile_title,mobile_body,URL,属性,新ポータル反映用,グループ,作成者,ファイルパス,ファイルパス（内部）,ファイル名（内部）,ファイル表記（内部）,関連記事,関連ワード
10265,174588,20,public,,2021/2/1 16:22,2021/3/1 9:55,2021/2/1 16:23,2021/3/1 0:00,『被災したあなたを助けるお金とくらしの話』,,"<p>災害はいつ起こるかわからないということで、いろいろと備えていることはあると思いますが、災害が起こってからのことを想定して備えていることは、どれくらいありますか？</p>
<p><a href=""https://www.amazon.co.jp/gp/product/4335552009/ref=as_li_tl?ie=UTF8&amp;camp=247&amp;creative=1211&amp;creativeASIN=4335552009&amp;linkCode=as2&amp;tag=hamamatsupipp-22&amp;linkId=1cba52e9c7906e85d02c88f3d5dd2db0"" target=""_blank""><img src=""//ws-fe.amazon-adsystem.com/widgets/q?_encoding=UTF8&amp;MarketPlace=JP&amp;ASIN=4335552009&amp;ServiceVersion=20070822&amp;ID=AsinImage&amp;WS=1&amp;Format=_SL250_&amp;tag=hamamatsupipp-22"" alt="""" border=""0"" /></a><img style=""border: none !important; margin: 0px !important;"" src=""//ir-jp.amazon-adsystem.com/e/ir?t=hamamatsupipp-22&amp;l=am2&amp;o=9&amp;a=4335552009"" alt="""" width=""1"" height=""1"" border=""0"" /></p>
<p>&nbsp;</p>
<p>例えば津波で家が流されてしまうと、お金も通帳も身分証明書も無くなってしまうかもしれません。被災後の生活に必要なお金を銀行でおろそうにも、キャッシュカードも身分証明も無くなってしまったら、どうなるのでしょうか。</p>
<p>あるいは、地震で自宅が倒壊した時、被災者生活再建支援金を貰える基準はどうなのでしょうか？</p>
<p>&nbsp;</p>
<p>この本には、「貴重品がなくなった」「支払いができない」「お金の支援」「トラブルの解決」「生活を取り戻す」など、避難生活をするために、または、生活再建をするために知っておきたい情報が載っています。</p>
<p>万が一の場合は、被災者を支援するための情報は、関連機関のウェブサイトなどに掲載されるものですが、あらかじめ知っておくと安心です。</p>
<div style=""text-align: right;"">（わかば）</div>
<p>&nbsp;</p>",,,https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2021020100127/,本の紹介,移行,認定NPO法人はままつ子育てネットワークぴっぴ,ぴっぴ 鈴木,,,,,,
10279,174659,20,public,,2021/2/3 10:29,2021/5/24 9:55,2021/2/3 10:32,2021/5/24 0:00,『災害ケースマネジメント◎ガイドブック』,,"<p>被災者といっても、一人ひとり必要な援助が違います。だから被災者に寄り添い援助するということは、個別の被災状況や生活状況に合わせて支援をしていく必要があるのです。<br /><a href=""https://www.amazon.co.jp/gp/product/4772614087/ref=as_li_tl?ie=UTF8&amp;camp=247&amp;creative=1211&amp;creativeASIN=4772614087&amp;linkCode=as2&amp;tag=hamamatsupipp-22&amp;linkId=4816e7dfae98d6c4fe31036c10fa826e"" target=""_blank""><img src=""//ws-fe.amazon-adsystem.com/widgets/q?_encoding=UTF8&amp;MarketPlace=JP&amp;ASIN=4772614087&amp;ServiceVersion=20070822&amp;ID=AsinImage&amp;WS=1&amp;Format=_SL250_&amp;tag=hamamatsupipp-22"" alt="""" border=""0"" /></a><img style=""border: none !important; margin: 0px !important;"" src=""//ir-jp.amazon-adsystem.com/e/ir?t=hamamatsupipp-22&amp;l=am2&amp;o=9&amp;a=4772614087"" alt="""" width=""1"" height=""1"" border=""0"" /><br />普段の生活では「衣食住」が必要ですが、災害が起きてからは、「医職住」が必要になるように、同じ人でも、普段と被災後ではニーズが変わります。<br />この本では、被災後の生活支援を弁護士として支えてきた著者が、さまざまなケースでの問題点や課題などを提起しながら解説しています。例えば借り上げ復興住宅。阪神淡路大震災後に始まった支援で、自治体が借り上げた住宅に被災者が住んでいます。ただし、20年で退去するというもので、高齢化した被災者が住むところを再び失い、これは「再被災」であると言われている問題となっています。</p>
<p>被災者が被災前のような生活に戻ることは大変なことです。でも、一時的に助かることだけではなく、被災してつらい思いをした人たちが、その後再びつらい思いをしないような支援のあり方、制度の作り方などについて、私たちが声を上げていく必要があるのかもしれません。<br />大災害で被災した時に、どのような支援があるのかということについては、以前紹介した<a href=""https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2021020100127/"" target=""_self"">『被災したあなたを助けるお金とくらしの話』</a>も参考にしてください。<br /><br /></p>
<div style=""text-align: right;"">（わかば）</div>",,,https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2021020300022/,本の紹介,移行,認定NPO法人はままつ子育てネットワークぴっぴ,ぴっぴ 鈴木,,,,,,
10282,174781,20,public,,2021/2/5 11:57,2021/6/21 9:55,2021/2/5 11:57,2021/6/21 0:00,『台風防災の新常識』,,"<p>地球温暖化の影響もあり、毎年のように突風や竜巻、豪雨による風水害が日本のどこかで起きています。日本は&ldquo;災害大国&rdquo;と言われていますが、それを身近に感じていることに恐ろしさを感じることもあります。<br /><a href=""https://www.amazon.co.jp/gp/product/486403365X/ref=as_li_tl?ie=UTF8&amp;camp=247&amp;creative=1211&amp;creativeASIN=486403365X&amp;linkCode=as2&amp;tag=hamamatsupipp-22&amp;linkId=dd91872c37af0331f5b1237c49c23a2e"" target=""_blank""><img src=""//ws-fe.amazon-adsystem.com/widgets/q?_encoding=UTF8&amp;MarketPlace=JP&amp;ASIN=486403365X&amp;ServiceVersion=20070822&amp;ID=AsinImage&amp;WS=1&amp;Format=_SL250_&amp;tag=hamamatsupipp-22"" alt="""" border=""0"" /></a><img style=""border: none !important; margin: 0px !important;"" src=""//ir-jp.amazon-adsystem.com/e/ir?t=hamamatsupipp-22&amp;l=am2&amp;o=9&amp;a=486403365X"" alt="""" width=""1"" height=""1"" border=""0"" /><br />テレビでもおなじみの防災システム研究所所長の山村武彦氏が、この本で、風水害への備えや、感染症蔓延時の避難について、わかりやすく説明してくれています。避難所運営での感染症の問題は、以前から専門家が指摘してきたことでもあります。避難所で感染症が拡大させないためにも、感染症対策を考慮した避難行動、避難所運営をしていく必要があることを、ひしひしと感じます。また場合によっては、災害時に車で避難することもありますが、水害発生時に車で避難することのリスクなども紹介されていますので、チェックしておきたいところです。<br /><br />台風シーズンの前に、知恵を備えておきませんか？</p>
<div style=""text-align: right;"">（わかば）</div>",,,https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2021020500026/,本の紹介,移行,認定NPO法人はままつ子育てネットワークぴっぴ,ぴっぴ 鈴木,,,,,,
10284,174785,20,public,,2021/2/5 17:07,2021/3/5 9:55,2021/2/5 17:09,2021/3/5 0:00,コロナ禍における避難について,,"<p>災害はいつ起こるかわかりません。コロナ禍にあっても、もしも災害が起こり危険な場所にいるのであれば、安全な場所に避難することが大切です。<br /><br />また、安全な場所にいる場合は、災害が起きたからと無理に避難する必要は無いです。</p>
<p>内閣府（防災担当）・消防庁が、コロナ禍の中で避難する時に「知っておくべき5つのこと」として、情報提供しています。<br /><br /><span style=""font-size: 12.8px;"">★内閣府（防災担当）・消防庁</span><br style=""font-size: 12.8px;"" /><a style=""font-size: 12.8px;"" href=""http://www.bousai.go.jp/pdf/colonapoint.pdf"" target=""_blank"">『「自らの命は自らが守る」意識を持ち、適切な避難行動をとりましょう』</a><br /><br />災害が起きてから慌てるのではなく、平時のうちに何を備え、どのように行動するか、行動を起こすタイミングはどのような時かを、家族で決めておくと安心です。<br /><br /><img title=""持ち出し品.png"" src=""./files/motidashihin.png"" alt=""持ち出し品.png"" /><br /><br /><br /></p>
<div style=""text-align: right;"">（わかば）</div>",,,https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2021020500040/,防災豆知識,移行,認定NPO法人はままつ子育てネットワークぴっぴ,ぴっぴ 鈴木,https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2021020500040/files/motidashihin.png,/var/share/joruri/upload/sys/files/00/04/14/89/00041489/0041489.dat,motidashihin.png,持ち出し品.png,,
10289,174954,20,public,,2021/2/8 13:58,2021/9/13 9:55,2021/2/8 14:01,2021/9/13 0:00,『避難所に行かない防災の教科書』,,"<p>災害が起こると、誰もが避難所に行くべきものだと思っている人がいます。実際は、避難所には、家に住めなくなった人、帰ることができない帰宅困難者等が行きます。避難所には、できるだけ行かなくても良いように備えておくことが大切です。<br /><br /><a href=""https://www.amazon.co.jp/gp/product/4594085571/ref=as_li_tl?ie=UTF8&amp;camp=247&amp;creative=1211&amp;creativeASIN=4594085571&amp;linkCode=as2&amp;tag=hamamatsupipp-22&amp;linkId=202685d397201f304ea73fc4161404aa"" target=""_blank""><img src=""//ws-fe.amazon-adsystem.com/widgets/q?_encoding=UTF8&amp;MarketPlace=JP&amp;ASIN=4594085571&amp;ServiceVersion=20070822&amp;ID=AsinImage&amp;WS=1&amp;Format=_SL250_&amp;tag=hamamatsupipp-22"" alt="""" border=""0"" /></a><img style=""border: none !important; margin: 0px !important;"" src=""//ir-jp.amazon-adsystem.com/e/ir?t=hamamatsupipp-22&amp;l=am2&amp;o=9&amp;a=4594085571"" alt="""" width=""1"" height=""1"" border=""0"" /><br /><br />2019年9月の台風15号は、史上最強の勢力で上陸し、首都圏を中心に記録的な暴風により被害を出しました（令和元年房総半島台風）。千葉県市原市ではゴルフ練習場のポールが倒壊して民家に直撃した映像は記憶に新しいですが、静岡県内でも死者が出るような災害でした。、<br />幸いにも著者の自宅は被害を免れたそうですが、周りには家に住めないわけではないけれど長い間の停電や断水により避難所に行く人たちもたくさんいたそうです。でも避難所では、プライバシーがなく、ストレスを感じる生活を強いられます。</p>
<p>避難所に行かないようにするための備えは、何をしておくと良いのか。何を備えて用意しておくと良いのか。家族やペットのために、何が必要になるのか。体験に基づいて説明されています。また、備えておくこと・ものについても、写真やイラストで説明されているのでわかりやすいです。<br />著者が自宅をセルフビルドしたというだけに、「耐風性能」を高めるためのDIYの方法や3万円で「ベランダ発電所」を実現する方法などは、DIYの腕に自信がある方は是非挑戦してほしいところです。</p>
<div style=""text-align: right;"">（わかば）</div>",,,https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2021020800270/,本の紹介,移行,認定NPO法人はままつ子育てネットワークぴっぴ,ぴっぴ 鈴木,,,,,,
10290,174956,20,public,,2021/2/8 14:32,2021/6/25 9:55,2021/2/8 14:33,2021/6/25 0:00,「水のう」の作り方,,"<p>台風などにより水害が起こった場合に、お風呂やトイレなどの排水口から汚水が逆流してしまうことがあります。この場合の対策としては、「水のう」を排水口の上に置いておくという方法があります。<br />ところで「水のう」って、どうやって用意すればいいのか知っていますか？<br /><img title=""汚水の逆流.png"" src=""./files/gyakuryu.png"" alt=""汚水の逆流.png"" /></p>
<p>＜用意するもの（水のう1個分）＞<br />・45リットルゴミ袋　2枚<br />・水　約20リットル</p>
<p>＜作り方＞<br />１．45リットルのごみ袋を二重にする。<br />２．ゴミ袋の半分くらいまで水を入れる。<br />３．ゴミ袋の中の空気を抜きながら、口をぎゅっと閉じる。これでできあがり。</p>
<p><br />台風シーズンの前に、ごみ袋などを用意しておき、機会があれば作ってみてください。試しに作ってみた場合の中の水は、生活用水として使ってくださいね。<br />磐田市のホームページには、いろいろな水のうの作り方が紹介されていますので、こちらも参考にしてください。</p>
<p><br /><a href=""https://www.city.iwata.shizuoka.jp/bousai_anzen/bousai/ooame_sonae/1008514.html"" target=""_blank"">★磐田市危機管理課「家庭でできる簡易水防工法」</a></p>
<div style=""text-align: right;"">（わかば）</div>",,,https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2021020800287/,防災豆知識,移行,認定NPO法人はままつ子育てネットワークぴっぴ,ぴっぴ 鈴木,https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2021020800287/files/gyakuryu.png,/var/share/joruri/upload/sys/files/00/04/14/99/00041499/0041499.dat,gyakuryu.png,汚水の逆流.png,,
10358,175661,20,public,,2021/3/1 9:03,2021/4/1 9:55,2021/3/1 9:11,2021/4/1 0:00,『なぜ？どうして？子どもと大人の疑問に答える　新型コロナウイルスハンドブック』,,"<p>2019年から新型コロナウイルスの世界的大流行により、子どもも大人も、これまでの生活からすっかり変わった生活になっています。学校が長期休みになったり、学校行事が縮小されたり、リモートで仕事が始まったりと、良いこと・悪いことを含めた変化があります。</p>
<p><a href=""https://www.amazon.co.jp/gp/product/4323053606/ref=as_li_tl?ie=UTF8&amp;camp=247&amp;creative=1211&amp;creativeASIN=4323053606&amp;linkCode=as2&amp;tag=hamamatsupipp-22&amp;linkId=36f2b15d0b2c13b2d339ddd864d909a3"" target=""_blank""><img src=""//ws-fe.amazon-adsystem.com/widgets/q?_encoding=UTF8&amp;MarketPlace=JP&amp;ASIN=4323053606&amp;ServiceVersion=20070822&amp;ID=AsinImage&amp;WS=1&amp;Format=_SL250_&amp;tag=hamamatsupipp-22"" alt="""" border=""0"" /></a></p>
<p>感染拡大を防ぐためにも、子どもも大人も、正確な情報を得て、正しく予防し、万が一自分や家族がかかってしまった場合には何に気を付けて生活をすればよいのかをあらかじめ知っておきたいものです。</p>
<p>新型コロナウイルスだけでなく、感染症対策という点でも役立ちそうなこの本には、感染した場合の自宅での療養についての注意や、感染者の排泄物等の処理方法などが書かれています。この情報を踏まえ、このような時期に災害が起きた場合の避難生活なども想定しておけたら安心です。</p>
<p>&nbsp;</p>
<p>ぜひ、子どもと一緒に読んでみてください。漢字にふりがながふってあるので、小学生以上なら子どもだけでも読めます。</p>
<div style=""text-align: right;"">（わかば）</div>",,,https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2021030100018/,本の紹介,移行,認定NPO法人はままつ子育てネットワークぴっぴ,ぴっぴ 鈴木,,,,,,
10359,175663,20,public,,2021/3/1 9:39,2021/8/20 9:55,2021/3/1 9:39,2021/8/20 0:00,『「もしも」にそなえて「今」できること　命をつなぐ防災』シリーズ,,"<p>日本では、地震・津波以外にも、豪雨・川の氾濫・土砂災害など、さまざまな災害が毎年のように起きています。もしも災害が起きた場合に、冷静に判断して行動することが必要だとわかっていても、日頃そのために何をしていますか？普段からある程度の想定をしておいたり、避難行動の訓練をしていたり、親子でいざという場合について話しあっておかないと、冷静な判断や行動をするのは難しいです。</p>
<p><a href=""https://www.amazon.co.jp/gp/product/403623210X/ref=as_li_tl?ie=UTF8&amp;camp=247&amp;creative=1211&amp;creativeASIN=403623210X&amp;linkCode=as2&amp;tag=hamamatsupipp-22&amp;linkId=da2e43dcd212318ad9a93986034473ad"" target=""_blank""><img src=""//ws-fe.amazon-adsystem.com/widgets/q?_encoding=UTF8&amp;MarketPlace=JP&amp;ASIN=403623210X&amp;ServiceVersion=20070822&amp;ID=AsinImage&amp;WS=1&amp;Format=_SL250_&amp;tag=hamamatsupipp-22"" alt="""" border=""0"" /></a><a style=""font-size: 12.8px; font-weight: lighter;"" href=""https://www.amazon.co.jp/gp/product/4036232207/ref=as_li_tl?ie=UTF8&amp;camp=247&amp;creative=1211&amp;creativeASIN=4036232207&amp;linkCode=as2&amp;tag=hamamatsupipp-22&amp;linkId=5ccb7a461a2bbee40de62c3d8b236bda"" target=""_blank""><img src=""//ws-fe.amazon-adsystem.com/widgets/q?_encoding=UTF8&amp;MarketPlace=JP&amp;ASIN=4036232207&amp;ServiceVersion=20070822&amp;ID=AsinImage&amp;WS=1&amp;Format=_SL250_&amp;tag=hamamatsupipp-22"" alt="""" border=""0"" /></a></p>
<p>&nbsp;</p>
<p>時々で良いので、定期的に家族で防災について話し合ってみませんか？</p>
<p>このシリーズ本には、（１）「そのときどうする？もしも災害が起こったら」（２）「今日からできる！命をつなぐそなえ」（３）「みんなで助けあう！ひなん生活と復興」の3冊があります。その中には、「イメージトレーニングで防災力をアップ」という災害等をイメージしながらいざという時にどうすればよいか考える問題が書かれています。具体的にこのような問題が我が身に降りかかったらどうすればよいか考えておくことができます。</p>
<p>親子で自分たちならどうするかを考えてみませんか？</p>
<div style=""text-align: right;"">（わかば）</div>",,,https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2021030100025/,本の紹介,移行,認定NPO法人はままつ子育てネットワークぴっぴ,ぴっぴ 鈴木,,,,,,
10378,175756,20,public,,2021/3/5 9:26,2021/10/11 9:55,2021/3/5 9:27,2021/10/11 0:00,『ダンゴウオの海』,,"<p>ダンゴウオを知っていますか？<br />成魚でも２～3cmくらいの大きさで、潮だまりや浅い岩礁に生息し、その名の通り丸っこいボディが可愛らしい魚です。</p>
<p><a href=""https://www.amazon.co.jp/gp/product/4577042703/ref=as_li_tl?ie=UTF8&amp;camp=247&amp;creative=1211&amp;creativeASIN=4577042703&amp;linkCode=as2&amp;tag=hamamatsupipp-22&amp;linkId=7ad4bbeccb369fc08bbd38d8c9a27094"" target=""_blank""><img src=""//ws-fe.amazon-adsystem.com/widgets/q?_encoding=UTF8&amp;MarketPlace=JP&amp;ASIN=4577042703&amp;ServiceVersion=20070822&amp;ID=AsinImage&amp;WS=1&amp;Format=_SL250_&amp;tag=hamamatsupipp-22"" alt="""" border=""0"" /></a></p>
<p>水中写真家の著者が、東日本大震災が起きてから岩手県宮古湾に潜った時に出会ったダンゴウオ。海の中は、震災前とは違い、津波で流された生活用品などが海底に沈んでいました。翌年には、タイヤのホイールからワカメが生え、岩の壁の巣穴にはダンゴウオが住み、産卵していました。<br />津波で様子が変わってしまった海の中でも、命が育まれています。<br />陸上で、復興が進み、新しい家や道ができ、草が生い茂っているように、海の中でも変化が起こり、海の生き物も新たな生活が始まっています。</p>
<p>災害が起こってからの海の中のできごとを、この本を通して親子で感じてみませんか？</p>
<div style=""text-align: right;"">（わかば）</div>",,,https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2021030500016/,本の紹介,移行,認定NPO法人はままつ子育てネットワークぴっぴ,ぴっぴ 鈴木,,,,,,
10558,178486,20,public,,2021/4/9 13:35,2021/5/8 11:50,,2021/4/9 13:43,「東京備蓄ナビ」を参考に備蓄を見直してみませんか？,,"<p>2021年3月5日(金)に「東京備蓄ナビ」というWEBサイトがオープンしました。<br />ちなみにこのサイト、防災学習センター3月のイベントでご協力いただいた、特定非営利活動法人プラス・アーツさんが監修しています。<br /><br />このサイトは、一緒に住んでいる人の人数、性別と年代の「家族形態」、戸建て・集合住宅のどちらに住んでいるか「居住形態」、「ペット飼育の有無」の3つの質問に答えるだけで、必要な備蓄品と、各備蓄品の必要量が記載された「あなたのご家庭で必要な1週間分の備蓄品リスト」を表示してくれます。<br />リストの他には、各備蓄品がどのように役立つのか、なぜ必要なのかの詳細説明と、外部のネットショッピングサイトへのリンクが掲載されています。<br />災害発生時、どんなことに困るのかを知ったうえで、その困りごとに対してどのような備蓄を準備すべきなのかを学ぶことができるサイトです。<br /><br />災害はいつ起こるか分かりません。日頃からの備えが大切です。</p>
<ul>
<li>備蓄しようと思っていてもなかなか実践できていない方</li>
</ul>
<ul>
<li>そもそも何をどのくらい備蓄すればいいか分からない方</li>
</ul>
<ul>
<li>備蓄はしているけど、備蓄品の種類や量の確認をしたい方</li>
</ul>
<p>「東京備蓄ナビ」を参考に、備蓄について考え、実践しましょう。<br /><br /><a href=""https://www.bichiku.metro.tokyo.lg.jp"" target=""_blank"">・東京備蓄ナビ　https://www.bichiku.metro.tokyo.lg.jp</a></p>
<p style=""text-align: right;"">&lt;しゅーまっは&gt;</p>",,,https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2021040900042/,防災豆知識,移行,認定NPO法人はままつ子育てネットワークぴっぴ,ぴっぴ 時田祐子,,,,,,
10584,178877,20,public,,2021/4/17 9:03,2021/4/17 9:45,2021/4/17 9:45,2021/4/17 9:45,地図情報を活用しよう！,,"<p>公共施設や街角で津波や水害対策のための「標高（海抜）を表す看板」を見かけます。</p>
<p><img title=""海抜表示"" src=""./files/1-20110808111240.jpg"" alt=""海抜表示"" /></p>
<p>皆さんは自宅や普段の居場所（学校、職場）、通学路、通勤路の標高をご存知でしょうか？</p>
<p>国土地理院の地図を使えば標高を簡単に知ることができるので、より安全な避難場所、より安全な避難経路を確保することができます。</p>
<p>●<a href=""https://maps.gsi.go.jp/"" target=""_blank"">国土地理院の地図「地理院地図」</a>　</p>
<p>マウスやドラッグなどで、標高を調べたいところの場所を地図の真ん中(＋のマークのところ)に合わせると、画面の左下部に標高が表示されます。</p>
<p>これからの季節、豪雨による被害も想定されます。今のうちにチェックしておくと良いですね。</p>
<p>また、国土地理院の地図には航空写真などを見ることができるものもあります。</p>
<p>周囲の地形を知っておくことなど、身近な地図情報が防災に役立ちそうです。</p>
<p>●<a href=""https://www.gsi.go.jp/tizu-kutyu.html　"" target=""_blank"">国土地理院の地図「航空写真」</a>　</p>
<p style=""text-align: right;"">＜やまねくん＞</p>",,,https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2021041700016/,防災豆知識,移行,認定NPO法人はままつ子育てネットワークぴっぴ,ぴっぴ 堀之内,https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2021041700016/files/1-20110808111240.jpg,/var/share/joruri/upload/sys/files/00/04/27/59/00042759/0042759.dat,1-20110808111240.jpg,海抜表示,,
10767,181932,20,public,,2021/6/1 15:00,2021/6/4 9:02,,2021/6/1 17:00,停電時に使える反射材を使ったツール,,"<p>暗い夜道、移動していく光。自転車の後方部につけられた小さな板。道路工事をしている人が身に着けている衣服。</p>
<p>電池を入れないと使えない懐中電灯とは違い、軽くてきらきら光るのが反射材です。</p>
<p>この反射材を使って、夜間の交通事故を未然に防ぐためのツールにするのもひとつですが、停電時にも使えるのではないでしょうか。災害時、じぶんの存在を知らせるためのツールとして、笛とミニ懐中電灯をキーホルダーなどにつけて常時持ち歩くとよいと言われますが、反射材を使ったツールも役立ちます。それにいち早く気づき、形にして新聞紙上で紹介されたのが浜松にある「きらきら教室」です。主宰者は防災士ということで、防犯防災を念頭において作られたそうです。</p>
<p><img title=""反射材を使ったツール２"" src=""./files/IMG_4188.jpg"" alt=""反射材を使ったツール２"" /></p>
<p>主宰者談ですが、手触りが滑らかな素材の少しおしゃれな形に反射材を切って「タッセル」や女性の場合だとイヤリングやペンダントなどアクセサリにして身に着けるなどの方法もあるそうです。</p>
<p><img title=""反射材を使ったツール１"" src=""./files/IMG_4187.jpg"" alt=""反射材を使ったツール１"" /></p>
<p>その他、棒状の反射材は立てかけて置くだけでじゅうぶん光るので数本置けば明るさが増します。</p>
<p>百均で簡単に手に入るシールはスマートフォンなどにつけておくと見失いませんし、靴用のシールは夜道の外歩きに便利だそうです。</p>
<p>反射材を使ったグッズを作ってみてはいかがでしょう。</p>
<p style=""text-align: right;"">＜Hiro＞</p>",,,https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2021060100262/,防災グッズ,移行,認定NPO法人はままつ子育てネットワークぴっぴ,ぴっぴ 堀之内,"https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2021060100262/files/IMG_4188.jpg
https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2021060100262/files/IMG_4187.jpg","/var/share/joruri/upload/sys/files/00/04/37/66/00043766/0043766.dat
/var/share/joruri/upload/sys/files/00/04/37/67/00043767/0043767.dat","IMG_4187.jpg
IMG_4188.jpg","反射材を使ったツール１
反射材を使ったツール２",,
10802,182362,20,public,,2021/6/11 11:43,2021/6/11 16:40,,2021/6/11 14:00,避難情報が変更になりました！,,"<p>2021年5月20日から、「避難情報」が変更されています。</p>
<p>梅雨の最中、ニュースなどで繰り返し報道されていますので、既にご承知だとは思いますが、再度確認しておきましょう。</p>
<p><strong>★レベル４で必ず避難、「避難勧告は廃止」となりました！！</strong></p>
<p>&nbsp;<img title=""避難情報"" src=""./files/leveltable.png"" alt=""避難情報"" /></p>
<p>〇<strong>「警戒レベル３　高齢者等避難」</strong></p>
<p>避難に時間がかかる高齢者や障害のある人は危険な場所から避難しましょう。</p>
<p>〇<span style=""font-weight: lighter;"">　</span><strong>「警戒レベル４　避難指示」　</strong>（<span>「避難勧告は廃止」となりました。）</span></p>
<p>危険な場所から全員が避難しましょう。</p>
<p>&nbsp;<strong>-------＜警戒レベル４までに必ず避難＞--------</strong></p>
<p>〇<strong>「警戒レベル５　緊急安全確保」</strong></p>
<p>既に安全な避難ができず、命が危険な状況です。</p>
<p>家屋の中の2階などなるべく高いところに移動する、土砂侵入の可能性がある山側を避けるなど、直ちに安全を確保しましょう。</p>
<p>&nbsp;詳しくはこちら<a href=""http://www.bousai.go.jp/oukyu/hinanjouhou/r3_hinanjouhou_guideline/"" target=""_blank"">（内閣府・防災情報ページ）</a></p>
<p><span style=""font-weight: lighter;"">&nbsp;</span></p>
<p style=""text-align: right;"">＜やまねくん＞</p>",,,https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2021061100087/,防災豆知識,移行,認定NPO法人はままつ子育てネットワークぴっぴ,ぴっぴ 堀之内,https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2021061100087/files/leveltable.png,/var/share/joruri/upload/sys/files/00/04/38/44/00043844/0043844.dat,leveltable.png,避難情報,,
10889,184348,20,public,,2021/7/10 10:50,2021/7/10 13:37,,2021/7/10 11:55,緊急避難場所・避難所の混雑状況表示,,"<p>先週は熱海市で、今週は熊本県など九州中部でと立て続けに豪雨による被害が出ています。</p>
<p>熱海市では今なお必死の捜索と復旧作業が続けられています。</p>
<p>被害にあわれた皆様には、心からお見舞い申し上げます。</p>
<p>昨年来コロナ禍での避難を余儀なくされ、避難所においても感染予防対策を励行、災害からも新型コロナウイルス感染からも身を守らなくてはならない状況が続いていますが、2021年6月23日から「浜松市防災マップ」で緊急避難場所・避難所の混雑状況が確認できるようになりました。</p>
<p>災害発生時に開設中の緊急避難場所・避難所が混雑状況に応じて青・黄・赤に色別されて表示されます。</p>
<p>■青：空いています　25％未満</p>
<p>■黄：やや混雑しています　25％以上～50％未満</p>
<p>■赤：混雑しています　50％以上</p>
<p>＜防災マップに表示されたイメージ＞</p>
<p><img title=""イメージ"" src=""./files/conjestion-cl.jpg"" alt=""イメージ"" /></p>
<p>＜閲覧方法＞</p>
<p><a href=""https://www.city.hamamatsu.shizuoka.jp/kiki/hazard_map/hinanjo.html"" target=""_blank"">浜松市公式ホームページ</a>から、<a href=""https://hamabosai.maps.arcgis.com/apps/webappviewer/index.html?id=d4070f31679d487ab858eb38d1d6ae3a"" target=""_blank"">「浜松市防災マップ(洪水ハザードマップ等)」</a>にアクセスします。</p>
<p>「浜松市防災マップ」が起動したら、利用条件を確認し、「同意する」をクリック。</p>
<p>マップ右側「レイヤーリスト」の「緊急避難場所・避難所(開設中)」にチェック☑されていることを確認。</p>
<p>開設中の緊急避難場所・避難所が混雑状況に応じて青・黄・赤の3段階でマップ上に表示されます。</p>
<p style=""text-align: right;"">＜やまねくん＞</p>",,,https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2021071000018/,防災豆知識,移行,認定NPO法人はままつ子育てネットワークぴっぴ,ぴっぴ 堀之内,https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2021071000018/files/conjestion-cl.jpg,/var/share/joruri/upload/sys/files/00/04/42/24/00044224/0044224.dat,conjestion-cl.jpg,イメージ,,
