name,title,division,category,calendar_state,place,lat,lng,tel,url,fax,add1,add2,add3,add4,add5,add6,add7,add8,add9,add10,addd11,add12,add13,add14,add15,add16,add18,add19,add20,add21,add22
2014021907772 ,佐鳴台保育園,佐鳴台,公立認可保育園,2,佐鳴台三丁目30-1,34.706893,137.696945,053-449-0744,,,園長名$$藤野　和美,"開所時間$$【平日】午前7時30分～午後7時
【土曜】午前7時30分～午後6時30分",保育標準時間$$午前7時30分～午後6時30分,保育短時間$$午前8時30分～午後4時30分,"延長保育$$【保育標準時間での利用者】
[平日]
午後6時30分～午後7時
【保育短時間での利用者】
午前7時30分～午前8時30分
[平日]
午後4時30分～午後7時
[土曜]
午後4時30分～午後6時30分
【利用料】
お問い合わせください。",預かり保育$$あり,休園日$$日曜、祝日、年末年始,"利用定員$$140名
≪年齢別内訳≫
0歳児　13名
1歳児　20名
2歳児　26名
3歳児　27名
4歳児　27名
5歳児　27名",対象年齢$$産休明け～小学校就学前まで,入所に必要な認定区分$$2号認定（満3歳以上）、3号認定（満3歳未満）,"保育料$$保育料（2号・3号認定）
https://www.hamamatsu-pippi.net/docs/2015021900114/
※満3歳以上は幼児保育・保育無償化の対象です。","給食費（3歳児以上）$$副食費4,500円/月 主食は持参","その他の保護者負担額$$【随時】
体操服、保険料、教材費、絵本代(希望者)","特色$$住宅地にあり、近くに小学校・中学校もある佐鳴台保育園は、地域の皆様に見守られ、保護者の皆様とともに子どもたちが伸び伸びと活動できる保育を心がけています。
公園、遺跡等があり散歩に出かけ自然に親しんでいます。
野菜の栽培、クッキングなども子どもたちが楽しんでいます。","方針$$人と人とのつながりを大切にした保育を心がけ、子どもらしい感動や様々な体験を通し生きていくための土台作りを援助していきます。
また、食育を子育ての原点と考え食育を通して生命の大切さを知らせ、乳幼児の健全育成に努めます。外国人児童を受け入れ国籍や習慣などの様々な価値観の違いをお互いに理解し合える保育をしていきます。一人一人の子どもの育ちを保護者や地域の連携機関と共に育んでいきます。",,,,,,
2014021907789 ,権現谷保育園,富塚,公立認可保育園,2,富塚町1480-1,34.731046,137.708673,053-474-2765,,,園長名$$清水　幸枝,"開所時間$$【平日】午前7時30分～午後7時
【土曜】午前7時30分～午後6時30分",保育標準時間$$午前7時30分～午後6時30分,保育短時間$$午前8時30分～午後4時30分,"延長保育$$【保育標準時間での利用者】
[平日]
午後6時30分～午後7時
【保育短時間での利用者】
午前7時30分～午前8時30分
[平日]
午後4時30分～午後7時
[土曜]
午後4時30分～午後6時30分
【利用料】
お問い合わせください。",預かり保育$$あり,休園日$$日曜、祝日、年末年始,"利用定員$$140名
≪年齢別内訳≫
0歳児　10名
1歳児　18名
2歳児　25名
3歳児　29名
4歳児　29名
5歳児　29名",対象年齢$$産休明け～小学校就学前まで,入所に必要な認定区分$$2号認定（満3歳以上）、3号認定（満3歳未満）,"保育料$$保育料（2号・3号認定）
https://www.hamamatsu-pippi.net/docs/2015021900114/
※満3歳以上は幼児保育・保育無償化の対象です。","給食費（3歳児以上）$$副食費4,500円/月 主食は持参","その他の保護者負担額$$【毎月】
絵本代(希望者）
【年間一括、その他】
体操服 教材費(年齢により異なる) 保険料 写真代(年長児希望者)","特色$$・クラス別の活動のみではなく、各年齢の交流や地域のお年寄りとのふれあいをしています。
・年間行事は楽しく参加できるよう、様々な工夫をしています。
・戸外でたくさん遊び、健康で元気な体作りをしています。
・子どもの心を育む絵本の読み聞かせやお話会をたくさんしています。
・手作りのいつも温かい、心のこもった食事を提供しています。",方針$$「元気よく遊ぶ子」・「やさしい心を持つ子」・「考える子」を保育園の保育目標として『心豊かに生き生きと活動する子ども』の育成をめざします。,,,,,,
2014021907796 ,江西保育園,江西,公立認可保育園,2,神田町176,34.686865,137.725282,053-441-8121,,,園長名$$豊田　支乃,"開所時間$$【平日】午前7時30分～午後7時
【土曜】午前7時30分～午後6時30分",保育標準時間$$午前7時30分～午後6時30分,保育短時間$$午前8時30分～午後4時30分,"延長保育$$【保育標準時間での利用者】
[平日]午後6時30分～午後7時
【保育短時間での利用者】
午前7時30分～午前8時30分
[平日]
午後4時30分～午後7時
[土曜]
午後4時30分～午後6時30分
【利用料】
お問い合わせください。",預かり保育$$あり,休園日$$日曜、祝日、年末年始,"利用定員$$110名
≪年齢別内訳≫
0歳児　11名
1歳児　11名
2歳児　19名
3歳児　22名
4歳児　22名
5歳児　25名",対象年齢$$産休明け～小学校就学前まで,入所に必要な認定区分$$2号認定（満3歳以上）、3号認定（満3歳未満）,"保育料$$保育料（2号・3号認定）
https://www.hamamatsu-pippi.net/docs/2015021900114/
※満3歳以上は幼児保育・保育無償化の対象です。","給食費（3歳児以上）$$副食費4,500円/月 主食は持参","その他の保護者負担額$$【年間一括、その他】
体操服 保険料 教材費等","特色$$・あそびを大切にし、0歳～6歳までの異年齢児と触れ合う中で、一人一人がのびのびと活動できる保育を心掛けています。
・戸外でたくさん遊び、健康で元気な体作りをします。
・畑やプランターで野菜を育て、採れたてを味わったりクッキングを楽しみます。手作りの給食やおやつを提供します。
・家庭への絵本の貸し出しや毎日絵本の読み聞かせをしています。
・近隣の中学校や地域の老人会との交流、中高生の保育体験、育児相談、園庭開放、デイサービスセンターへの訪問などを行っています。","方針$$園目標「元気いっぱい遊ぶ子 」   
・じょうぶな体
・ゆたかな心
・自分でやろうとする力
　をはぐくむ事を目指して保育します。",,,,,,
2014021907802 ,南保育園,江西,公立認可保育園,2,浅田町73-39,34.695817,137.735751,053-452-1413,,,園長名$$原田　敏美,"開所時間$$【平日】午前7時～午後7時
【土曜】午前7時30分～午後6時30分",保育標準時間$$午前7時30分～午後6時30分,保育短時間$$午前8時30分～午後4時30分,"延長保育$$【保育標準時間での利用者】
[平日]
午前7時～午前7時30分
午後6時30分～午後7時
【保育短時間での利用者】
[平日]
午前7時～午前8時30分
午後4時30分～午後7時
[土曜]
午前7時30分～午前8時30分
午後4時30分～午後6時30分
【利用料】
お問い合わせください。",預かり保育$$あり,休園日$$日曜、祝日、年末年始,"利用定員$$120名
≪年齢別内訳≫
0歳児　  6名
1歳児　21名
2歳児　21名
3歳児　21名
4歳児　21名
5歳児　30名",対象年齢$$産休明け～小学校就学前まで,入所に必要な認定区分$$2号認定（満3歳以上）、3号認定（満3歳未満）,"保育料$$保育料（2号・3号認定）
https://www.hamamatsu-pippi.net/docs/2015021900114/
※満3歳以上は幼児保育・保育無償化の対象です。","給食費（3歳児以上）$$副食費4,500円/月 主食は持参","その他の保護者負担額$$【毎月】
絵本代(希望者)
【随時】
体操服(2歳児以上)、保育用品、写真代(5歳児)","特色$$浜松市の市街地にありますが、周囲は住宅街で比較的静かな環境です。
産休明けから5歳児までの子どもたちが、元気に過ごしています。
保護者の方々と連携をとりながら、ひとりひとりを大切に笑顔溢れる保育を心がけています。
温かく安心な食事、おやつを提供し、アレルギー食の相談にも応じています。
また、老人クラブやデイケアーの高齢者との交流や中高生の保育体験などを通して地域の方々との触れ合いを大切にしています。","方針$$園目標『丈夫なからだと豊かな心』
・よく遊び、たのしく食べる子
・人や自然にやさしい子
・いきいきと表現できる子
を目指して保育にあたります。",,,,,,
2014021907819 ,瑞雲こども園,江東,認定こども園（保育所機能）,2,佐藤二丁目22-1,34.713566,137.748878,053-464-9557,http://zuiun.or.jp/zuiun/,,園長名$$梶浦　邦康,開所時間$$午前7時～午後6時30分,認定こども園の種類$$幼保連携型,"連携施設$$瑞雲こども園（幼稚園機能）
https://www.hamamatsu-pippi.net/shiritai/kodomoen_yo/2017033000288/",保育標準時間$$午前7時～午後6時,保育短時間$$午前8時30分～午後4時30分,"延長保育$$【保育標準時間での利用者】
　午後6時～午後6時30分
【保育短時間での利用者】
　午前7時～午前8時30分　　
　午後4時30分～午後6時30分
【利用料】
　300円",預かり保育$$あり,休園日$$日曜、祝日、年末年始,"利用定員$$140名
≪年齢別内訳≫
0歳児　　　20名
1歳児　　　20名
2歳児　　　25名
3歳児　　　25名
4歳児　　　25名
5歳児　　　25名",対象年齢$$産休明け～小学校就学前まで,入所に必要な認定区分$$2号認定（満3歳以上）、3号認定（満3歳未満）,"保育料$$保育料（2号・3号認定）
https://www.hamamatsu-pippi.net/docs/2015021900114/
※満3歳以上は幼児保育・保育無償化の対象です。","給食費（3歳児以上）$$6,000円/月（うち副食費5,000円/月）","その他の保護者負担額$$【随時】
園服・体操服・カバン・帽子等実費","特色$$季節行事として、花まつり・七夕・秋祭り・節分等の行事があります。また、毎週月曜日にお寺で座禅を行います。また、3,4,5歳児の子が手を繋いで散歩に出かける等、普段の生活の中で異年齢での交流を取り入れています。
また、5歳児を対象としたセカンドステップでは、相手の感情をくみとったり、トラブルの解決方法を考えたり、怒りをコントロールすることを学びます。","方針$$・元気に遊べる子を育てよう
・自己肯定感を育てよう
・人とのコミュニケーション能力を育てよう",,,,
2014021907826 ,なかよし第2こども園,江東,認定こども園（保育所機能）,2,領家三丁目23-13,34.693765,137.754669,053-463-8211,http://www.meisei.or.jp/nakayoshi2/,,園長名$$石川　敦史,認定こども園の種類$$幼保連携型,開所時間$$午前7時～午後6時30分,"連携施設$$なかよし第2こども園（幼稚園機能）
https://www.hamamatsu-pippi.net/shiritai/kodomoen_yo/2018040500044/",保育標準時間$$午前7時～午後6時,保育短時間$$午前8時～午後4時,"延長保育$$【保育標準時間での利用者】
　午後6時～午後6時30分
【保育短時間での利用者】
　午前7時～午前8時
　午後4時～午後6時30分
【利用料】
　お問い合わせください。",預かり保育$$あり,休園日$$日曜、祝日、年末年始,"利用定員$$150名
≪年齢別内訳≫
0歳児　　　20名
1歳児　　　26名
2歳児　　　26名
3歳児　　　26名
4歳児　　　26名
5歳児　　　26名",対象年齢$$産休明け～小学校就学前まで,入所に必要な認定区分$$2号認定（満3歳以上）、3号認定（満3歳未満）,"保育料$$保育料（2号・3号認定）
https://www.hamamatsu-pippi.net/docs/2015021900114/
※満3歳以上は幼児保育・保育無償化の対象です。","給食費（3歳児以上）$$週5回6,000円/月（うち副食費5,000円/月）
週6回7,000円/月（うち副食費5,800円/月）","その他の保護者負担額$$【毎月】
保護者会費 オムツ代（希望者）アルバム代（年長児）
500円~3,000円 
【入園時】
体操服","特色$$・0歳クラスから2歳児クラスの途中までは担任の中にもその子の生活面を支える育児担当（担任）がいます（育児担当制）。担当（担任）との深い人間関係を結ぶ力を育てることが目的です。育児担当保育をとおして、子どもたち自身、自分が大切にされていることを実感することが、自己肯定感、自尊感情を育てていくことにつながっていきます。
・年少中長は異年齢クラスとなっていて、クラスの人間関係の中で育ち合ったり、学習し合ったりする場を大切にしています。 
・子ども一人一人が本来、持っている可能性を最大限に発揮することを目指して保育をしています。","方針$$【理念】
人間への基礎づくりとしての豊かな創造性と感性を育てる
・体験を通して子ども自身が自分で身につけ、学ぶ能力の基礎を養う
・ 自分の頭で考え判断し、自発的に行動のとれる子に…
教育の精神
・望ましい保育環境を作り
・適切な言葉がけを開拓し
・豊かな人間形成をめざす
保育方針
・各年令の発達の特徴をよくとらえ、０歳から就学までの一貫性のある保育。
・発達の個人差を受け止め、一人ひとりの違いが大切にされ、その違いが育ち合いを生む保育。
・実体験を通して創造性や豊かな感性を養う保育。 
・子ども一人ひとりをあたたかく受容し安定感と信頼感を持って活動できるよう、心身共に健康的な生活をめざす保育。
・少子化、核家族化による子育て環境の変化を受けとめ、異年齢集団の関わりの中で子ども同士の育ち合う関係を大切にする保育。
・働く女性の増加に伴ないその子育てと就労を支え、家庭の育児機能の高揚を図るとともに、地域の子育て家庭へも支援活動の強化に努める。
○一人一人の子どもの心を育てる保育
・基礎体力を養い健康で活動的な子
・まわりの環境に興味関心をもち集中しながら意欲的にとりくめる子
・想像力が豊かな子
・自分の力を役立て仲間を思いやれる子
・主体性のある行動と積極的に役割を果たせる子
○充実した生活環境づくり
・秩序のある、よい生活習慣を身につける保育
・生活を基盤とした異年令のクラス集団の中で秩序を保ち、
　社会性を養い、子ども同志が育ち合える生活環境を整える。
○実体験で感動する心を
子どもは日々、あそびを通して感動し、発見し、そして喜びそこに仲間が生まれ、その中で成長していきます。自然や社会の真実性に触れる保育をめざしています。",,,,
2018030900014 ,天竜こども園,和田,認定こども園（保育所機能）,2,薬新町315-1,34.722068,137.785911,053-421-5355,http://tenryukodomoen.com/,,園長名$$平野 彰一,認定こども園の種類$$幼保連携型,"連携施設$$天竜こども園（幼稚園機能）
https://www.hamamatsu-pippi.net/shiritai/kodomoen_yo/2019042700036/",開所時間$$午前7時～午後6時30分,保育標準時間$$午前7時～午後6時,保育短時間$$午前8時30分～午後4時30分,"延長保育$$【保育標準時間での利用者】
　午後6時～午後6時30分
【保育短時間での利用者】
　午前7時～午前8時30分
　午後4時30分～午後6時
【利用料】
　30分200円",預かり保育$$あり,休園日$$日曜、祝日、年末年始,"利用定員$$120名
≪年齢別内訳≫
0歳児　16名
1歳児　20名
2歳児　20名
3歳児　20名
4歳児　22名
5歳児　22名",対象年齢$$生後3か月～小学校就学前まで,入所に必要な認定区分$$2号認定（満3歳以上）、3号認定（満3歳未満）,"保育料$$保育料（2号・3号認定）
https://www.hamamatsu-pippi.net/docs/2015021900114/
※満3歳以上は幼児保育・保育無償化の対象です。","給食費（3歳児以上）$$6,000円/月（うち副食費5,000円/月）","その他の保護者負担額$$【随時】
制服、体操服、保険料、教材費",特色$$保護者のニーズと園のスキルで地域にあった園を進めてまいります。,"方針$$一人ひとりの個性を大切に、楽しい園生活がおくれるようにする。
色々な体験をする中で、丈夫な心身を育て、感動の心・思いやりの心・創造性の芽生えを援助する。",,,,
2016121600041 ,託児所さくらんぼ,白脇,認可外,2,中田島町75-1,34.673804,137.747139,053-571-3684,http://www.takujisho-sakuranbo.com/,,"備考$$対象年齢0~2歳児
一時保育専門の保育所です。",,,,,,,,,,,,,,,,,,,,
2017031700050 ,聖隷こども園めぐみ,萩丘,認定こども園（保育所機能）,2,和合町555-1,34.742264,137.701493,053-401-1212,http://www.seirei.or.jp/nurseryschool/,,園長名$$冨永　裕美,認定こども園の種類$$幼保連携型,"連携施設$$聖隷こども園めぐみ（幼稚園機能）
https://www.hamamatsu-pippi.net/shiritai/kodomoen_yo/2019042600039/",開所時間$$午前7時～午後7時,保育標準時間$$午前7時～午後6時,保育短時間$$午前8時30分～午後4時30分,"延長保育$$【保育標準時間での利用者】
　午後6時～午後7時
【保育短時間での利用者】
　午前7時～午前8時30分
　午後4時30分～午後7時
【利用料】
　お問い合わせください。",預かり保育$$あり,休園日$$日曜、祝日、年末年始,"利用定員$$210名
≪年齢別内訳≫
0歳児　18名
1歳児　36名
2歳児　36名
3歳児　40名
4歳児　40名
5歳児　40名",対象年齢$$産休明け～小学校就学前まで,入所に必要な認定区分$$2号認定（満3歳以上）、3号認定（満3歳未満）,"保育料$$保育料（2号・3号認定）
https://www.hamamatsu-pippi.net/docs/2015021900114/
※満3歳以上は幼児保育・保育無償化の対象です。","給食費（3歳児以上）$$6,500円/月（うち副食費5,500円/月）","その他の保護者負担額$$【毎月】
保護者会費 絵本代（希望者） オムツ代（希望者）
～1,000円
【年間一括、その他】
保育用品","特色$$・室内に3階まで続くネット遊具（こどもエレベーター）を始め、ボルダリング、吊遊具で身体を動かし遊ぶことができます
・恵まれた豊かな自然環境の中で遊びや体験を通し、学びを深めていきます
・自然な敷地を利用した外遊具や、三輪車で走るコースを設けています
・敷地内の施設の利用者（高齢者、障がい児者）との日常的な自然な交流ができることも、こどもたちの育ちにとってとても良い環境です","方針$$キリスト教の精神を基本理念とし、児童福祉法・児童憲章に則り、健康で安全･安心な乳幼児の保育･教育を目指します
・愛され、愛する心を知り、お互いが大切な存在であることを知る
・一人ひとりの違いに気づき、お互いを認めながらともに主体的に生活する。
・自己発揮できる環境で創造性を育てる
・在園、地域の子育ての家庭が心豊かな子育てができるように支援する",,,,
2014021907840 ,こばと保育園,曳馬,私立認可保育園,2,高林四丁目14-13,34.730152,137.732386,053-471-0739,http://www.kobatokai-kobatohoikuen.jp/,,園長名$$石山　洋,開所時間$$午前7時～午後7時,保育標準時間$$午前7時～午後6時,保育短時間$$午前8時～午後4時,"延長保育$$【保育標準時間での利用者】
　午後6時～午後7時
【保育短時間での利用者】
　午前7時～午前8時
　午後4時～午後7時
【利用料】
　お問い合わせください。",預かり保育$$なし,"休園日$$日曜、祝日、年末年始
その他園が必要と認めた日","利用定員$$120名
≪年齢別内訳≫
0歳児　　9名
1歳児　　18名
2歳児　　21名
3歳児　　24名
4歳児　　24名
5歳児　　24名",対象年齢$$産休明け～小学校就学前まで,入所に必要な認定区分$$2号認定（満3歳以上）、3号認定（満3歳未満）,"保育料$$保育料（2号・3号認定）
https://www.hamamatsu-pippi.net/docs/2015021900114/
※満3歳以上は幼児保育・保育無償化の対象です。","給食費（3歳児以上）$$4,500円/月（うち副食費4,500円/月）
※主食（米飯）持参","その他の保護者負担額$$【毎月】
送迎駐車場料金
【随時】
延長保育料、父母会費(園児1人につき年額を2回に分けて)、園服・帽子・半ズボン購入費(3歳以上)、教材費　等","特色$$◆小さいときからからだづくり：全身発達を促すからだづくり
◆クラス活動(主活動)：散歩、全年齢のリクミック、プール、どろんこ、ボディー・ペインティング、自由画、絵具遊び、折り紙、三つ編み、製作(はさみ、のり)、野菜等の栽培、昆虫、魚等の飼育、のこぎり・針仕事・ことば集め(5歳)
◆たてわり保育(3～5歳)：リトミック、製作、探検ごっこ、お店屋さんごっこ
◆一泊保育：就学に向けて生活習慣、自立心を育成
◆園外保育：街中なのに青少年の家等緑や公園が多い。
◆春秋の遠足
◆親子ひろば：誕生会の手作り劇が楽しい。　","方針$$◇「太陽と泥と仲間と」太陽のもとで、泥だらけになって、思いっきり友達と遊んですごす。
・健康で、子どもらしい、明るい、個性豊かで、想像力がある
・仲間への連帯感、おもいやり、やさしさがある
・自分ができた「うれしい」、仲間もできた「もっとうれしい」と感じる、そんなこどもに育てたい。
◇年齢に応じた基本的生活習慣の確立、将来健全な社会人となるための基礎づくりを目指す。",,,,,,
2014021907857 ,たんぽぽ保育園,三方原,私立認可保育園,2,初生町33-1,34.766406,137.726478,053-488-8700,http://www.tanpopohoiku.com/,,園長名$$大屋　祥子,開所時間$$午前7時～午後6時30分,保育標準時間$$午前7時～午後6時,保育短時間$$午前8時30分～午後4時30分,"延長保育$$【保育標準時間での利用者】
　午後6時～午後6時30分
【保育短時間での利用者】
　午前7時～午前8時30分
　午後4時30分～午後6時30分
【利用料】
　お問い合わせください。",預かり保育$$あり,休園日$$日曜、祝日、年末年始,"利用定員$$130名
≪年齢別内訳≫
0歳児　　15名
1歳児　　23名
2歳児　　23名
3歳児　　23名
4歳児　　23名
5歳児　　23名",対象年齢$$産休明け～小学校就学前まで,入所に必要な認定区分$$2号認定（満3歳以上）、3号認定（満3歳未満）,"保育料$$保育料（2号・3号認定）
https://www.hamamatsu-pippi.net/docs/2015021900114/
※満3歳以上は幼児保育・保育無償化の対象です。","給食費（3歳児以上）$$5,600円/月（うち副食費4,800円/月）","その他の保護者負担額$$【年間一括、その他】
絵本代 保護者会費 教材費","特色$$・子どもたちが主人公となって、いきいきと生活できることをめざしています。
・保護者同士、保護者と職員の交流を大切にしています。
・「みんなで子どもたちを育てよう、親も共に育ちあおう」力を合わせていろいろな行事に取り組みます。","方針$$・子どもの自主性を尊重し、お互いの思いを伝えあいながら、仲間の中で育ちあえる保育を目指します。
・飼育、野菜作りなどの実体験をしながら、育てる楽しみや命の大切さを学びあいます。
・散歩、泥んこ遊びなどの全身を使った遊びや歌、リズム遊び、描画活動などを通して健康な身体づくりと創造力を育てることを目指します。",,,,,,
2014021907864 ,葵ヶ丘保育園,萩丘,私立認可保育園,2,高丘東三丁目54-18,34.763492,137.717063,053-437-7952,https://aoigaokahoiku.com,,園長名$$宮崎　容子,開所時間$$午前7時～午後7時,保育標準時間$$午前7時～午後6時,保育短時間$$午前8時30分～午後4時30分,"延長保育$$【保育標準時間での利用者】
　午後6時～午後7時　
【保育短時間での利用者】
　午前7時～午前8時30分
　午後4時30分～午後7時
【利用料】
　お問い合わせください。",預かり保育$$あり,休園日$$日曜、祝日、年末年始,"利用定員$$130名
≪年齢別内訳≫
0歳児　　 21名
1歳児　　 21名
2歳児　　 22名
3歳児　　 22名
4歳児　　 22名
5歳児　　 22名",対象年齢$$産休明け～小学校就学前まで,入所に必要な認定区分$$2号認定（満3歳以上）、3号認定（満3歳未満）,"保育料$$保育料（2号・3号認定）
https://www.hamamatsu-pippi.net/docs/2015021900114/
※満3歳以上は幼児保育・保育無償化の対象です。","給食費（3歳児以上）$$6,500円/月（うち副食費5,500円/月）","その他の保護者負担額$$【毎月】
絵本代 保護者会費 
1,000～2,000円
【入園時】
教材費 園服 体操服 
【年間一括、その他】
 園服 体操服 協力会費 行事費","特色$$「おはよう」と元気よく登園。中庭の園庭には、大きな牛さんが優しいまなざしで子ども達を見守ってくれます。牛さんの背中から眺める景色は最高です。
・廃材を利用した制作物
・体育教室（週1回、3・4・5歳児）
・えいごタイム (月2回、4・5歳児)
・ICT教材の導入
・スイミング（5歳児）
・育児相談
・卒園児、老人との触れ合い
・保育園親子ひろば","方針$$・明るく元気な子
・健康で意欲のある子
・思いやりのある子 
のびのび遊び素直に包み隠さず自分を表現し、ぶつかり合い0歳児～6歳児という異年齢児の関わり合いの中から、逞しさ・競争心・やさしい思いやりの心が育まれ、何事もいっぱいいっぱいの中から、自分で選択し自分で体験し、将来の自立に向け急がず根気よく、遊びを通し無理なく子どもに伝わり個々を大切に、年齢に応じた養護と教育のバランスを考え、かたく信頼関係の結べる保育を心がけています。",,,,,,
2014021907871 ,高丘保育園,萩丘,私立認可保育園,2,高丘北二丁目25-21,34.76205,137.704467,053-437-6530,http://taka-ho.jp/,,園長名$$佐藤　治代,開所時間$$午前7時～午後6時30分,保育標準時間$$午前7時～午後6時,保育短時間$$午前8時～午後4時,"延長保育$$【保育標準時間での利用者】
　午後6時～午後6時30分
【保育短時間での利用者】
　午前7時～午前8時
　午後4時～午後6時30分
【利用料】
　お問い合わせください。",預かり保育$$あり,休園日$$日曜、祝日、年末年始,"利用定員$$120名
≪年齢別内訳≫
0歳児　　15名
1歳児　　17名
2歳児　　22名
3歳児　　22名
4歳児　　22名
5歳児　　22名",対象年齢$$生後6か月～小学校就学前まで,入所に必要な認定区分$$2号認定（満3歳以上）、3号認定（満3歳未満）,"保育料$$保育料（2号・3号認定）
https://www.hamamatsu-pippi.net/docs/2015021900114/
※満3歳以上は幼児保育・保育無償化の対象です。","給食費（3歳児以上）$$6,000円/月（うち副食費5,000円/月）","その他の保護者負担額$$【毎月】
父母の会会費
【随時】
園服・体操着・カバン・教材費","特色$$家庭的な 暖かい雰囲気のなかで、子どもが安心して園生活を送りかつ自己発揮できるよう人的、物的環境の維持、整備に努めています。
・3歳、4歳の異年齢を行っています。
・目的にあわせた散歩や、野外活動を充分にとりいれ、体力作りを目標にしています。
・子どもの体調に応じた食事の提供をおこなっています。(除去食等)
・子ども達と季節や行事に関わる食育を推進しています。
・その他 父母会、世代間交流、保育園親子ひろばの事業を行っています。",方針$$自己を十分に発揮しながら活動をする事で、健全な心身の発達を図り 豊かな人間関係を持った子どもを育成する。,,,,,,
2014021907888 ,上池さくらこども園,萩丘,認定こども園（保育所機能）,2,城北二丁目25-43,34.724227,137.723491,053-474-1125,http://sumiyoshihoikuen.com/,,園長名$$佐藤　啓子,開所時間$$午前7時～午後7時,認定こども園の種類$$幼保連携型,保育標準時間$$午前7時～午後6時,"連携施設$$上池さくらこども園（幼稚園機能）
https://www.hamamatsu-pippi.net/shiritai/kodomoen_yo/2019032700053/",保育短時間$$午前8時30分～午後4時30分,"延長保育$$【保育標準時間での利用者】
　午後6時～午後7時
【保育短時間での利用者】
　午前7時～午前8時30分
　午後4時30分～午後7時
【利用料】
30分300円
※詳しくはお問い合わせください",預かり保育$$あり,休園日$$日曜、祝日、年末年始,"利用定員$$120名 
≪年齢別内訳≫ 
0歳児　15名
1歳児　15名
2歳児　15名
3歳児　23名
4歳児　26名
5歳児　26名",対象年齢$$産休明け～小学校就学前まで,入所に必要な認定区分$$2号認定（満3歳以上）、3号認定（満3歳未満）,"保育料$$保育料（2号・3号認定）
https://www.hamamatsu-pippi.net/docs/2015021900114/
※満3歳以上は幼児保育・保育無償化の対象です。","給食費（3歳児以上）$$6,500円/月（うち副食費5,500円/月）","その他の保護者負担額$$【毎月】
保護者会費
【随時】
体操服、保育用品","特色$$木の香りのする木造の園舎と緑の木に囲まれた園庭で子ども達は、元気いっぱい遊んでいます。
一人ひとりを大切に人としての成長発達を目指して保育をしています。","方針$$・自己肯定感を育てる。
・子どもの幸せを優先し安心して過ごせる環境を大切にする。
・保護者の就労支援に心掛ける。　",,,,
2019032700053 ,上池さくらこども園,萩丘,認定こども園（幼稚園機能）,2,城北二丁目25-43,34.724227,137.723491," 	053-474-1125",http://sumiyoshihoikuen.com/,,園長名$$佐藤　啓子,認定こども園の種類$$幼保連携型,"連携施設$$上池さくらこども園（保育所機能）
https://www.hamamatsu-pippi.net/shiritai/kodomoen_ho/2014021907888/",教育標準時間$$午前8時45分～午後1時,"預かり保育（延長保育）$$あり（8時間・200日以上の要件を満たす）
------------
【実施日】
平日放課後、長期休業中（夏・冬・春）
【時間帯】
午後1時～午後6時
＜長期休業中＞
保護者と相談して決定
【利用料】
お問い合わせください。 
------------
新2・3号認定は預かり保育が無償化の対象となります
https://www.hamamatsu-pippi.net/docs/2019082600150/",受入年齢$$3歳児～就学前,休園日$$土・日・祝日、夏・冬・春休み,"利用定員$$5名 
≪年齢別内訳≫
3歳児　1名
4歳児　1名
5歳児　3名",入所に必要な認定区分$$1号認定（満3歳以上）,"保育料$$保育料（1号認定）
https://www.hamamatsu-pippi.net/docs/2015022500085/
※満3歳以上は幼児保育・保育無償化の対象です。","給食・お弁当$$給食（自園調理）週5回
アレルギー対応（要相談）
6,000円/月（うち副食費5,000円/月）
※給食費の無償化対象について
https://www.hamamatsu-pippi.net/docs/2019082600198/","その他の保護者負担額$$【毎月】
絵本代、PTA会費　
【随時】
園服、体操服、教材費","特色$$木の香りのする木造の園舎と緑の木に囲まれた園庭で子ども達は、元気いっぱい遊んでいます。
一人ひとりを大切に人としての成長発達を目指して保育をしています。","方針$$自己肯定感を育てる
子どもの幸せを優先し安心して過ごせる環境を大切にする保護者の就労支援を心がける",保護者の活動$$PTA役員,送迎方法$$保護者による個別送迎,駐車場$$あり（送迎時の利用）,"未就園児対象の行事$$園庭開放（毎週火曜日）
見学・参加出来る行事（運動会）",,,
