id,state,created_at,updated_at,published_at,name,title,body,division_id,large_division_id,large_division_sort_no,small_division_id,small_division_sort_no,category_id,place,lat,lng,tel,link_uri,image_file_id,creator_group_name,creator_user_name,public_full_uri,division_name,large_division_name,small_division_name,category_name,image_file_public_full_uri,image_file_public_path,image_file_upload_path,image_file_name,image_file_title,add1,add2,add3,add4,add5,add6,add7,add8,add9,add10,add11,add12,add13,add14,add15,add16,add17,add18,add19,add20,add21,add22
"657","public","2014-02-19 21:05:17","2019-03-28 16:37:24","2014-03-01 11:40:26","2014021907994","浜っ子こども園","保育園でヴァイオリンや木琴・英会話などいろいろな事を体験させて頂けるのでとても楽しく通っています。園庭も広く、子ども達は毎日外で元気に遊んでいます。
園舎も平成30年2月に完成したばかりで明るい雰囲気の園です。","28","5","2","28","4","63","松小池町340","34.734176","137.791692","053-421-6800","","769","認定NPO法人はままつ子育てネットワークぴっぴ","システム管理者","https://www.hamamatsu-pippi.net/shiritai/jido/2014021907994/","中ノ町","東区","中ノ町","認定こども園（保育所機能）","https://www.hamamatsu-pippi.net/_emfiles/00007696/ko_hamakko.JPG","/var/share/joruri/public_00000001/_emfiles/00/00/76/96/00007696/ko_hamakko.JPG","/var/share/joruri/upload/cms/embedded_files/00/00/07/69/00000769/0000769.dat","ko_hamakko.JPG","ko_hamakko.JPG","保育料$$保育料（2号・3号認定）
https://www.hamamatsu-pippi.net/docs/2015021900114/
※満3歳以上は幼児保育・保育無償化の対象です。","連携施設$$浜っ子こども園（幼稚園機能）
https://www.hamamatsu-pippi.net/shiritai/kodomoen_yo/2019032700060/","","URL$$http://www.asobigakuen.jp/","園長名$$三室　真衣","認定こども園の種類$$保育所型","開所時間$$午前7時～午後7時","保育標準時間$$午前7時～午後6時","保育短時間$$午前8時30分～午後4時30分","延長保育$$【保育標準時間での利用者】
　午後6時～午後7時
【保育短時間での利用者】
　午前7時～午前8時30分
　午後4時30分～午後7時
【利用料】
　30分100円","預かり保育$$あり","休園日$$日曜、祝日、年末年始","入所に必要な認定区分$$2号認定（満3歳以上）、3号認定（満3歳未満）","利用定員$$130名
≪年齢別内訳≫
0歳児　15名
1歳児　18名
2歳児　21名
3歳児　24名
4歳児　26名
5歳児　26名","対象年齢$$生後3か月～小学校就学前まで","特色$$『0歳からの挑戦』をモットーに右脳教育指導の最適な時期を楽しく遊びながら教材活動や書道・絵画造形に取り組んでいます。3歳以上児では、英会話・鍵盤ハーモニカ、4.5歳児では木琴・ヴァイオリンなどにも取り組んでいます。
また、広い園庭では、太陽・水・大地の自然を生かして「どろんこ保育」を行い、丈夫で逞しい子どもを目指して取り組んでいます。
月齢に合わせた離乳食、アレルギー除去食にも対応しています。","その他の保護者負担額$$【毎月】
駐車場利用料 保護者会費
1,000～2,000円
【入園時】
体操服 教材費 
【年間一括、その他】
保険料 行事費","方針$$『賢く　思いやりのある　逞しい子ども』
知徳体の調和の取れた人づくりを目指し　右脳教育のもとに目標に向け取り組む
保育目標
1.太陽・水・大地の自然を生かしたどろんこ保育を行い、丈夫で逞しい子ども
2.よく見、よく聞き、よく考えて行動する子ども
3.自分の要求をしっかり持ち、感動を力一杯表現できる子ども
4.しなやかな心を持ち、感動を力一杯表現できる子ども
5.共に生活する事を喜び、思いやりの気持ちを持てる子ども","給食費（3歳児以上）$$7,000円/月（うち副食費5,000円/月）","","",""
"658","public","2014-02-19 21:05:17","2015-03-31 14:08:03","2014-03-01 11:42:50","2014021908007","中ノ町保育園","園庭の横の畑や砂場の上の藤の花に季節を感じながら、広い園庭で毎日元気にとびまわっています。自由に思いきり園庭で遊べるのが嬉しいです。先生方は子どもたちの気持ちをくみ取りながら、いつも丁寧に関わってくださるので、子どもは先生たちが大好き、親も安心して子どもを預けています。","28","5","2","28","4","43","中野町2598-2","34.731807","137.800772","053-421-0327","","770","認定NPO法人はままつ子育てネットワークぴっぴ","システム管理者","https://www.hamamatsu-pippi.net/shiritai/jido/2014021908007/","中ノ町","東区","中ノ町","公立認可保育園","https://www.hamamatsu-pippi.net/_emfiles/00007702/nakanomachi.PNG","/var/share/joruri/public_00000001/_emfiles/00/00/77/02/00007702/nakanomachi.PNG","/var/share/joruri/upload/cms/embedded_files/00/00/07/70/00000770/0000770.dat","nakanomachi.PNG","nakanomachi.PNG","","","園長名$$鈴木　朋子","開所時間$$【平日】午前7時30分～午後7時
【土曜】午前7時30分～午後6時30分","延長保育$$【保育標準時間での利用者】
[平日]
午後6時30分～午後7時
【保育短時間での利用者】
午前7時30分～午前8時30分
[平日]
午後4時30分～午後7時
[土曜]
午後4時30分～午後6時30分
【利用料】
お問い合わせください。","休園日$$日曜、祝日、年末年始","入所に必要な認定区分$$2号認定（満3歳以上）、3号認定（満3歳未満）","利用定員$$80名
≪年齢別内訳≫
0歳児　　8名
1歳児　12名
2歳児　15名
3歳児　15名
4歳児　15名
5歳児　15名","対象年齢$$産休明け～小学校就学前まで","特色$$・家庭的なぬくもりのある保育園づくりを目指しています。
・園庭の一角の畑で、季節の野菜を収穫しクッキングを楽しんだりして、生きる力を育んでいます。
・保護者保育参加や懇談会を設け、家庭と共感しながら子育てを援助するように心がけています。
・絵本に親しみ、園文庫による絵本の貸し出しをしています。
・異年齢とのふれあいを大切にして、様々な年代の人々との活動を通し、人と関わる力を育んでいます。","方針$$・おもいやりのある子
・げんきに遊べる子
・のびのび表現できる子
・たのしく遊べる子","預かり保育$$あり","その他の保護者負担額$$【年間一括、その他】
体操服 保険料 教材費 絵本代(希望者）","保育短時間$$午前8時30分～午後4時30分","保育標準時間$$午前7時30分～午後6時30分","保育料$$保育料（2号・3号認定）
https://www.hamamatsu-pippi.net/docs/2015021900114/
※満3歳以上は幼児保育・保育無償化の対象です。","給食費（3歳児以上）$$副食費4,500円/月 主食は持参","","","","",""
"660","public","2014-02-19 21:05:17","2016-04-20 13:01:20","2014-03-01 11:46:29","2014021908021","聖隷こども園ひかりの子","木のぬくもりを感じる園庭やお部屋には、やわらかな太陽の光がふりそそぎ、子どもたちの歓声が聞こえてくるこども園です。子どもたちはそれぞれ個性があり、様々です。そんなみんなが泣いたり、笑ったり、思いっきり自分を表現できる場所が、この「聖隷こども園ひかりの子」です。","7","5","2","7","2","63","天王町1896","34.741021","137.767417","053-421-6822","","957","認定NPO法人はままつ子育てネットワークぴっぴ","システム管理者","https://www.hamamatsu-pippi.net/shiritai/jido/2014021908021/","長上","東区","長上","認定こども園（保育所機能）","https://www.hamamatsu-pippi.net/_emfiles/00009577/35_hikarinoko.jpg","/var/share/joruri/public_00000001/_emfiles/00/00/95/77/00009577/35_hikarinoko.jpg","/var/share/joruri/upload/cms/embedded_files/00/00/09/57/00000957/0000957.dat","35_hikarinoko.jpg","35_hikarinoko.jpg","保育料$$保育料（2号・3号認定）
https://www.hamamatsu-pippi.net/docs/2015021900114/
※満3歳以上は幼児保育・保育無償化の対象です。","連携施設$$聖隷こども園ひかりの子（幼稚園機能）
https://www.hamamatsu-pippi.net/shiritai/kodomoen_yo/2019042600060/","","URL$$http://www.seirei.or.jp/nurseryschool/hikarinoko/","園長名$$鈴木　勝子","認定こども園の種類$$幼保連携型","開所時間$$午前7時～午後7時","保育標準時間$$午前7時～午後6時","保育短時間$$午前8時30分～午後4時30分","延長保育$$【保育標準時間での利用者】
午後6時～午後7時
【保育短時間での利用者】
午前7時～午前8時30分
午後4時30分～午後7時
【利用料】
お問い合わせください。","預かり保育$$あり","休園日$$日曜、祝日、年末年始","入所に必要な認定区分$$2号認定（満3歳以上）、3号認定（満3歳未満）","利用定員$$230名
≪年齢別内訳≫
0歳児　　27名
1歳児　　36名
2歳児　　36名
3歳児　　43名
4歳児　　44名
5歳児　　44名","対象年齢$$産休明け～小学校就学前まで","特色$$・統合保育：ハンディキャップをもった子どもと共に生活する。
・縦割保育：異年齢児との交わりから兄弟姉妹で遊ぶ楽しさを経験します。
・地域交流：老人クラブ、特別養護老人ホーム（さぎの宮）、天王病院、与進幼稚園、与進小学校 他
・体験保育：小中高生のための保育体験受入（ボランティア受入可）
・学童保育：小学校1～6年生放課後（与進小・与進北小・特別支援学校）他
・育児相談：子育ての悩みや不安等、直接来園あるいは電話、またはメールでも受け付けます。
・保育園親子ひろば：月1回「エンジェルリトミック」有り。絵本の読み聞かせや季節の行事、園児との交流など行ない、園を開放する。","その他の保護者負担額$$【毎月】
保護者会費 
～1,000円
【年間一括、その他】
教材費","方針$$キリスト教精神を基本理念として
・一人ひとりがみな違うことを認めあい、集団の中で主体的に生活する。
・愛されて、愛する心を知り、お互いが大切な存在であることを知る。
・自己発揮できる環境の中で、創造性を育てる。
・在園、地域の子育て家庭が、心豊かな環境で子育てできるように支援する。","給食費（3歳児以上）$$6,500円/月（うち副食費5,500円/月）","","",""
"662","public","2014-02-19 21:05:17","2021-04-14 14:05:13","2014-03-01 11:50:55","2014021908045","ながかみ保育園","四季を感じる広い園庭で走り回り、手作りのランチとおやつをいっぱい食べて、お迎えの時には、毎日笑顔で迎え入れてくれる我が子。ハンディキャップを持つ子どもたちの、ハンディそのものを受け入れて、みんな同じように接していることに驚きます。家では、末っ子の甘えん坊なのに、保育園では、小さい子やハンディキャップを持つ子どもたちの手助けを自然と行っている姿に感動しました。我が子はもちろん、他の子どもたちの成長も感じられるこの保育園は、まさに「大きな家族」だと思います。","7","5","2","7","2","44","中田町776","34.736607","137.760384","053-411-4811","","774","認定NPO法人はままつ子育てネットワークぴっぴ","システム管理者","https://www.hamamatsu-pippi.net/shiritai/jido/2014021908045/","長上","東区","長上","私立認可保育園","https://www.hamamatsu-pippi.net/_emfiles/00007740/37_nagakami.jpg","/var/share/joruri/public_00000001/_emfiles/00/00/77/40/00007740/37_nagakami.jpg","/var/share/joruri/upload/cms/embedded_files/00/00/07/74/00000774/0000774.dat","37_nagakami.jpg","37_nagakami.jpg","","URL$$http://www.nanakeikai.jp/facility/nagakami-hoikuen/","園長名$$野村　弘子","開所時間$$午前7時～午後6時30分","延長保育$$【保育標準時間での利用者】
　午後6時～午後6時30分
【保育短時間での利用者】
　午前7時～午前8時　　
　午後4時～午後6時30分
【利用料】
　30分/200円","休園日$$日曜、祝日、年末年始","保育短時間$$午前8時～午後4時","利用定員$$120名
≪年齢別内訳≫
0歳児　15名
1歳児　21名
2歳児　21名
3歳児　21名
4歳児　21名
5歳児　21名","対象年齢$$生後6か月～小学校就学前まで","特色$$2歳児～5歳児は3つの異年齢グループで生活し、着脱、排泄、食事など、大きい子が小さい子の見本となります。自分でできることは自分でやり、できないことは助け合う。大きな家族として生活の場を共有することで、子ども同士がお互いに影響し合い、共に育ち合う姿があります。また、昼間のほとんどの時間、子どもたちは自由に遊びを選択し、好きな場所で好きな人と思いきり遊んでいます。そのために必要な環境をコーナーとして配置し、子どもたちにとって魅力的な遊び場を提供しています。また、児童発達支援事業所を併設し、ハンディキャップのある子もない子も共に生活し、互いに影響を与え合っています。","方針$$「子どもの力を信じ、主体性を育てる」
どの子も、どの大人も一人ひとりの違いを認め、自分にないものを感じて、お互いの力を借りたり、出し合うことでより幸せになれる。そんな少し大きな家族が「ながかみ保育園」です。
心を育てる教育：日常的な人と人との多様なかかわり
体を育てる教育：歩くこと体を動かすこと、食べることも大好き
環境による教育：くつろぎ落ち着いた家庭的な雰囲気
人材による教育：みんな立派な教育者","入所に必要な認定区分$$2号認定（満3歳以上）、3号認定（満3歳未満）","その他の保護者負担額$$【年間一括、その他】
保護者会費 保険料  絵本代 体操服","保育標準時間$$午前7時～午後6時","預かり保育$$あり","保育料$$保育料（2号・3号認定）
https://www.hamamatsu-pippi.net/docs/2015021900114/
※満3歳以上は幼児保育・保育無償化の対象です。","給食費（3歳児以上）$$6,500円/月（うち副食費4,500円/月）","","","","",""
"663","public","2014-02-19 21:05:17","2015-03-31 14:08:04","2014-03-01 12:02:53","2014021908052","笠井保育園","笠井保育園は、アットホームな雰囲気の中、外遊びや製作・リトミック等の様々な活動をするので、子どもたちは毎日を楽しく過ごしています。先生や友達との関わりを通して、体だけでなく心も成長する子どもたちの様子を、肌で感じることができます。","27","5","2","27","3","43","笠井町1284","34.7667","137.79136","053-434-1636","","775","認定NPO法人はままつ子育てネットワークぴっぴ","システム管理者","https://www.hamamatsu-pippi.net/shiritai/jido/2014021908052/","笠井","東区","笠井","公立認可保育園","https://www.hamamatsu-pippi.net/_emfiles/00007757/38_kasai.jpg","/var/share/joruri/public_00000001/_emfiles/00/00/77/57/00007757/38_kasai.jpg","/var/share/joruri/upload/cms/embedded_files/00/00/07/75/00000775/0000775.dat","38_kasai.jpg","38_kasai.jpg","","","園長名$$内山　真由美","開所時間$$【平日】午前7時～午後7時
【土曜】午前7時30分～午後6時30分","延長保育$$【保育標準時間での利用者】
[平日]
午前7時～午前7時30分
午後6時30分～午後7時
【保育短時間での利用者】
[平日]
午前7時～午前8時30分
午後4時30分～午後7時
[土曜]
午前7時30分～午前8時30分
午後4時30分～午後6時30分
【利用料】
お問い合わせください。","休園日$$日曜、祝日、年末年始","入所に必要な認定区分$$2号認定（満3歳以上）、3号認定（満3歳未満）","利用定員$$90名
≪年齢別内訳≫
0歳児　  7名
1歳児　  8名
2歳児　15名
3歳児　18名
4歳児　20名
5歳児　22名","対象年齢$$産休明け～小学校就学前まで","特色$$・家庭的な雰囲気の中で、子どもたちが安心してのびのびと活動できるように努めています。
・人との触れ合いを大切にして、思いやりの心を育んでいます。
　（異年齢交流・老人会との触れ合い会・笠井幼稚園・小学校・中学校との交流など）
・絵本の読み聞かせを通し、絵本のおもしろさを味わい、親子で絵本に触れ合う機会を持つようにしています。
・季節の野菜を育てたり、身近な食材を使ってのクッキングを通して、食への関心を高めます。","方針$$園目標　いきいきとあそび、おもいやりのある子
　　　・元気な子
　　　・優しい子
　　　・のびのびと表現する子　","預かり保育$$あり","その他の保護者負担額$$【随時】
体操服、保険料、教材費","保育短時間$$午前8時30分～午後4時30分","保育標準時間$$午前7時30分～午後6時30分","保育料$$保育料（2号・3号認定）
https://www.hamamatsu-pippi.net/docs/2015021900114/
※満3歳以上は幼児保育・保育無償化の対象です。","給食費（3歳児以上）$$副食費4,500円/月 主食は持参","","","","",""
"664","public","2014-02-19 21:05:17","2015-03-31 14:08:04","2014-03-01 12:04:56","2014021908069","どんぐり保育園","こどもたちは朝から園庭で遊び、お散歩へ出かけるなどおもいっきり体を動かして元気いっぱいです。
畑で自分たちで育てた野菜を使ってのクッキングや昔からの伝統行事やあそびなど家庭ではできない経験をさせていただけます。保育士さんや職員の方とも気さくに話ができて、子育ての悩みを聞いてもらえて安心して子供を預けられる家庭的な保育園です。","6","5","2","6","1","44","中郡町1872","34.769646","137.782058","053-433-5330","","","認定NPO法人はままつ子育てネットワークぴっぴ","システム管理者","https://www.hamamatsu-pippi.net/shiritai/jido/2014021908069/","積志","東区","積志","私立認可保育園","","","","","","","URL$$http://minnano-mori.sakura.ne.jp/donguri/index.html","園長名$$竹内 映晴","開所時間$$午前7時20分～午後6時30分","延長保育$$【保育標準時間での利用者】
　午後6時20分～午後6時30分
【保育短時間での利用者】
　午前7時20分～午前8時30分
　午後4時30分～午後6時30分
【利用料】
　お問い合わせください。","休園日$$日曜、祝日、年末年始","保育短時間$$午前8時30分～午後4時30分","利用定員$$90名
≪年齢別内訳≫
0歳児　 　9名
1歳児　　12名
2歳児　　15名
3歳児　　18名
4歳児　　18名
5歳児　　18名","対象年齢$$生後4か月～小学校就学前まで","特色$$・きめこまかな保育のために、クラスの人数は乳児13人前後、幼児20人位の小集団にします。
・外遊び、散歩、郊外への園外保育、野菜作り、四季折々の伝統行事などで、心を揺さぶる保育をします。
・子どもの創意工夫を重んじ、自らが主人公となる保育をします。
・幼い時に和食の味を覚え、健康な体つくりができるよう管理栄養士のもとで食育を重視します。
・障害児や気になる子の特徴に応じ、個別指導や小グループ活動など多様な保育を工夫します。
・親が親として育つ保育園をめざし、さまざまな自主活動の場を提供します。（保育参加、クラス懇談会、親睦会、野外活動など）","方針$$・「生きる力」を育む保育
　自然とかかわり、仲間と時を忘れて遊ぶ中で生きる喜びを味わい生きる力を育む保育をめざします。
・違いを認め理解し合う障害児保育
　ハンディのある子との生活が当り前の環境の中で、互いに自然なかかわりのできる保育をめざします。","入所に必要な認定区分$$2号認定（満3歳以上）、3号認定（満3歳未満）","その他の保護者負担額$$【年間一括、その他】
保護者会費 施設費 保険料","保育標準時間$$午前7時20分～午後6時20分","預かり保育$$あり","保育料$$保育料（2号・3号認定）
https://www.hamamatsu-pippi.net/docs/2015021900114/
※満3歳以上は幼児保育・保育無償化の対象です。","給食費（3歳児以上）$$5,500円/月（うち副食費4,900円/月）","","","","",""
"665","public","2014-02-19 21:05:17","2021-04-10 14:05:58","2014-03-01 12:06:20","2014021908076","若宮こども園","・保育者も明るく子どもも楽しくすごしています。
・給食の先生からお話を聞いたりする食育活動も行っています。
・周りに自然が多く、散歩によく行ったりしているので、体力がついています。","6","5","2","6","1","63","大瀬町2050","34.759106","137.775639","053-433-2727","","776","認定NPO法人はままつ子育てネットワークぴっぴ","システム管理者","https://www.hamamatsu-pippi.net/shiritai/jido/2014021908076/","積志","東区","積志","認定こども園（保育所機能）","https://www.hamamatsu-pippi.net/_emfiles/00007764/3_wakamiya.jpg","/var/share/joruri/public_00000001/_emfiles/00/00/77/64/00007764/3_wakamiya.jpg","/var/share/joruri/upload/cms/embedded_files/00/00/07/76/00000776/0000776.dat","3_wakamiya.jpg","3_wakamiya.jpg","保育料$$保育料（2号・3号認定）
https://www.hamamatsu-pippi.net/docs/2015021900114/
※満3歳以上は幼児保育・保育無償化の対象です。","連携施設$$若宮こども園（幼稚園機能）
https://www.hamamatsu-pippi.net/shiritai/kodomoen_yo/2018040200067/","","URL$$http://tootsu.jp/","園長名$$原 さゆり","認定こども園の種類$$幼保連携型","開所時間$$午前7時～午後7時","保育標準時間$$午前7時～午後6時","保育短時間$$午前8時30分～午後4時30分","延長保育$$【保育標準時間での利用者】
　午後6時～午後7時
【保育短時間での利用者】
　午前7時～午前8時30分
　午後4時30分～午後7時
【利用料】
　30分100円","預かり保育$$あり","休園日$$日曜、祝日、年末年始","入所に必要な認定区分$$2号認定（満3歳以上）、3号認定（満3歳未満）","利用定員$$170名
≪年齢別内訳≫
0歳児　27名
1歳児　27名
2歳児　28名
3歳児　29名
4歳児　29名
5歳児　30名","対象年齢$$産休明け～小学校就学前まで","特色$$・子ども一人ひとりの気持ちを大切に、いつも温かいきもちで包み込むように子ども達と関わっています。
・半日保育体験として、保護者の方にも園活動に参加して頂き、保護者の気持ちに寄り添い子育てを楽しめるような支援を行っています。","その他の保護者負担額$$【毎月】
絵本代 
～1,000円
【入園時】
園服 体操服 教材費 
【年間一括、その他】
保護者会費","方針$$「丈夫な体・豊かな心」
・自然の中で生き生きと、目を輝かせて遊び、健康な体づくりと良好な友達関係を築く。
・温かく家庭的な雰囲気で教育・保育し、情緒の安定を図ると共に、一人ひとりの個性や意欲を伸ばす。","給食費（3歳児以上）$$6,000円/月（うち副食費4,500円/月）","","",""
"666","public","2014-02-19 21:05:17","2015-03-31 14:08:04","2014-03-01 12:08:06","2014021908083","みどり保育園","自然環境に恵まれ、園外保育も多く取り入れている。
園庭も広いのでいつも歓声が響き、子どもたちがのびのびと遊んでいる。","6","5","2","6","1","44","有玉西町1222","34.762485","137.744644","053-433-9734","","777","認定NPO法人はままつ子育てネットワークぴっぴ","システム管理者","https://www.hamamatsu-pippi.net/shiritai/jido/2014021908083/","積志","東区","積志","私立認可保育園","https://www.hamamatsu-pippi.net/_emfiles/00007771/41_midori.jpg","/var/share/joruri/public_00000001/_emfiles/00/00/77/71/00007771/41_midori.jpg","/var/share/joruri/upload/cms/embedded_files/00/00/07/77/00000777/0000777.dat","41_midori.jpg","41_midori.jpg","","URL$$http://sites.google.com/site/midoribaoyuyuan/","園長名$$山埼　克予","開所時間$$午前7時～午後7時","延長保育$$【保育標準時間での利用者】
　午後6時～午後7時
【保育短時間での利用者】
　午前7時～午前8時
　午後4時～午後7時
【利用料】
　100円/30分毎　その都度支払う","休園日$$日曜、祝日、年末年始","保育短時間$$午前8時～午後4時","利用定員$$140名
≪年齢別内訳≫
0歳児　　15名
1歳児　　21名
2歳児　　21名
3歳児　　23名
4歳児　　30名
5歳児　　30名","対象年齢$$産休明け～小学校就学前まで","特色$$当園は浜松医大、日体高校に近く、南に田園風景が広がり、自然環境に恵まれています。
・「足は第2の心臓」といわれるように足を使った活動に力を入れ、日常での散歩、マラソン、湖西連峰登山、山びこの丘での園外活動の他多くを取り入れ、体験をとおして心身共に均衡のとれた成長を目標にしています。
・情操教育…音楽、リズム、造形活動（絵画陶器他）絵本の読み聞かせ等に重きを置き、職員も常に研修し、子供と共感しあう活動をしています。
・体育指導…基本体育（跳び箱、縄跳び、鉄棒、ボール、水泳、スケート）
・課外活動…サッカー教室、体育教室、音楽教室
・その他…絵本の貸し出し
・地域子育て支援活動…浜松市子育て支援ひろばとして「グリーンランド」を開設し、地域の親子の交流を行っています。
・病児・病後児保育も実施しています。","方針$$・心身共に健康で明るい子
・自然を愛し創造力豊かな子
・礼儀正しい子
・何事も最後までがんばる子","入所に必要な認定区分$$2号認定（満3歳以上）、3号認定（満3歳未満）","その他の保護者負担額$$【毎月】
保護者会費 500円（2子以降200円）、昼寝用布団貸与費 200円
【随時】
アルバム費 実費（3歳以上）、園服 3,000円（2歳～）、体操服 1,500円（3歳～）、ネックガード付カラー帽子 950円（全クラス）、教材費 実費","保育標準時間$$午前7時～午後6時","預かり保育$$あり","保育料$$保育料（2号・3号認定）
https://www.hamamatsu-pippi.net/docs/2015021900114/
※満3歳以上は幼児保育・保育無償化の対象です。","給食費（3歳児以上）$$7,000円/月（うち副食費5,000円/月）","","","","",""
"667","public","2014-02-19 21:05:17","2018-04-16 15:44:05","2014-03-01 12:09:27","2014021908090","積志保育園","毎朝必ず、保育士の方からご挨拶頂きます。子どもたちにも声をかけてくれ、良い環境だと思います。施設は昔ながらで古いのですが、既存のものを創意工夫で大切に使用していて好印象です。物を大切に使う事の大切さが子どもたちにも伝わっていると感じます。また子ども一人一人に対し、状況に合わせて対応をして頂け、相談もしやすい環境です。","6","5","2","6","1","43","有玉北町1264","34.764088","137.761001","053-434-0138","","778","認定NPO法人はままつ子育てネットワークぴっぴ","システム管理者","https://www.hamamatsu-pippi.net/shiritai/jido/2014021908090/","積志","東区","積志","公立認可保育園","https://www.hamamatsu-pippi.net/_emfiles/00007788/42_sekishi.jpg","/var/share/joruri/public_00000001/_emfiles/00/00/77/88/00007788/42_sekishi.jpg","/var/share/joruri/upload/cms/embedded_files/00/00/07/78/00000778/0000778.dat","42_sekishi.jpg","42_sekishi.jpg","","","園長名$$市川　智惠子","開所時間$$【平日】午前7時30分～午後7時
【土曜】午前7時30分～午後6時30分","延長保育$$【保育標準時間での利用者】
[平日]
午後6時30分～午後7時
【保育短時間での利用者】
午前7時30分～午前8時30分
[平日]
午後4時30分～午後7時
[土曜]
午後4時30分～午後6時30分
【利用料】
お問い合わせください。","休園日$$日曜、祝日、年末年始","入所に必要な認定区分$$2号認定（満3歳以上）、3号認定（満3歳未満）","利用定員$$120名
≪年齢別内訳≫
0歳児  15名
1歳児  18名
2歳児  18名
3歳児  20名
4歳児  20名
5歳児  29名","対象年齢$$産休明け～小学校就学前まで","特色$$浜松駅から二俣街道沿いに北に7キロ進む位置に積志保育園はあります。園舎のすぐ東側には遠州鉄道の赤い電車が走り、子どもたちを喜ばせています。また、近くには通称「むじな川」が流れていて、遊歩道からは川を泳ぐ鯉や鴨、白鷺などの野鳥を見ることができる人気のお散歩コースになっています。園庭の畑では子どもたちと一緒に季節の野菜を栽培してクッキング保育も楽しんでいます。地域に根ざした保育園をめざし、小学校や幼稚園との交流や中高生の保育体験、実習生の受け入れ、世代間交流、園庭解放など繋がりを深めています。","方針$$・養護と教育を一体化した、子どもが主体となる温かい保育をします。
・安全・安心な環境の中で、一人一人の子どもの発達に応じた援助をします。
・保育士は専門職として自己研鑽に励み、質の高い保育を目指します。
・地域の子育ての拠点として、保護者支援と地域における家庭支援を行います。","預かり保育$$あり","その他の保護者負担額$$【随時】 
保険料、保育用品、園服 体操服（2歳以上）、教材費（年齢別）、絵本代(希望者）","保育短時間$$午前8時30分～午後4時30分","保育標準時間$$午前7時30分～午後6時30分","保育料$$保育料（2号・3号認定）
https://www.hamamatsu-pippi.net/docs/2015021900114/
※満3歳以上は幼児保育・保育無償化の対象です。","給食費（3歳児以上）$$副食費4,500円/月 主食は持参","","","","",""
"668","public","2014-02-19 21:05:17","2015-03-31 14:08:04","2014-03-01 13:36:25","2014021908106","和光こども園","豊かな自然に囲まれた和光こども園は、子ども達がのびのびと遊べる園です。発達段階に応じた遊具やおもちゃでの遊びや野菜の栽培、収穫や園外保育などの体験活動は、子ども達の好奇心をくすぐり、創造力や小学校就学までの基礎を培ってくれます。また、異年齢保育はおもいやりやコミュニケーションを豊かに育んでくれます。保護者には必要な情報も随時提供してくれ安心して子どもを預けることができます。","34","9","3","34","4","63","和光町517","34.786542","137.681266","053-486-0434","","779","認定NPO法人はままつ子育てネットワークぴっぴ","システム管理者","https://www.hamamatsu-pippi.net/shiritai/jido/2014021908106/","和地","西区","和地","認定こども園（保育所機能）","https://www.hamamatsu-pippi.net/_emfiles/00007795/43_wako.jpg","/var/share/joruri/public_00000001/_emfiles/00/00/77/95/00007795/43_wako.jpg","/var/share/joruri/upload/cms/embedded_files/00/00/07/79/00000779/0000779.dat","43_wako.jpg","43_wako.jpg","保育料$$保育料（2号・3号認定）
https://www.hamamatsu-pippi.net/docs/2015021900114/
※満3歳以上は幼児保育・保育無償化の対象です。","連携施設$$和光こども園（幼稚園機能）
https://www.hamamatsu-pippi.net/shiritai/kodomoen_yo/2016033000014/","","URL$$http://www.wakoukai-net.com/wakou/","園長名$$伊藤　いかよ","認定こども園の種類$$幼保連携型","開所時間$$午前7時～午後6時30分","保育標準時間$$午前7時～午後6時","保育短時間$$午前8時30分～午後4時30分","延長保育$$【保育標準時間での利用者】
　午後6時～午後6時30分
【保育短時間での利用者】
　午前7時～午前8時30分
　午後4時30分～午後6時30分
【利用料】
　お問い合わせください。","預かり保育$$あり","休園日$$日曜、祝日、年末年始","入所に必要な認定区分$$2号認定（満3歳以上）、3号認定（満3歳未満）","利用定員$$170名
≪年齢別内訳≫
0歳児　　26名
1歳児　　28名
2歳児　　29名
3歳児　　29名
4歳児　　29名
5歳児　　29名","","特色$$幼保連携型認定こども園として、木の香りのする園舎と園庭で子どもの最前の利益を考え、教育及び保育の環境を豊かなものにしていきます。
・畑では、四季折々の野菜や果物を育て、食を育みます。
・みんなで子育てを合言葉に世代交流をします。
・子育て、親育ちを応援して育児講座、子育て支援を行います。
・想像力や即時反応を高めるリトミックを2歳以上、英語で遊ぼうは4・5歳児、習字は5歳児を対象に行います。同年齢保育と異年齢保育をバランスよく取り入れ、コミュニケーション力や思いやりの心を育てます。","その他の保護者負担額$$【毎月】
絵本代 保護者会費 
～1,000円
【入園時】
園服 体操服 教材費 保険料
【その他】
後援会費","方針$$のびのびと自然の中で子どもらしい子どもを育てる

・感じたことや考えたことを自分なりに豊かに表現する
・生活に必要な習慣や態度、言葉を身につける
・温かい環境の中で、いきいきとやりたいことができる
・友達とふれあい、関わりあいながら、思いやりや親切な気持ちをはぐくむ
・主体的に想像力を働かせながら遊び、時に我慢することもおぼえる","給食費（3歳児以上）$$6,500円/月（うち副食費5,500円/月）","","",""
